Day  Month  Year           SSH               SST 
                           (m)               (C)

 4     7    1999     0.855128634721     25.1551560983
 5     7    1999     0.860621966422     25.4664448947
 6     7    1999     0.845362711698     25.5982848555
 7     7    1999     0.833155307919     25.787255466
 8     7    1999     0.843836786225     25.6891079396
 9     7    1999     0.866725668311     25.5616626441
 10    7    1999     0.876796776429     25.6927701607
 11    7    1999     0.880153812468     25.7345194817
 12    7    1999     0.871608629823     25.5250404328
 13    7    1999     0.871913814917     25.6656697243
 14    7    1999     0.869777519256     26.0853602663
 15    7    1999     0.893581956625     26.5900143385
 16    7    1999     0.952787864953     26.9577013403
 17    7    1999     0.995208593085     27.3502914459
 18    7    1999     1.02328562178      27.5290078372
 19    7    1999     1.05014191009      27.5993224829
 20    7    1999     1.05319376104      27.660847798
 21    7    1999     1.04770042934      27.8234504163
 22    7    1999     1.04739524424      27.5883358195
 23    7    1999     1.05227820575      27.5238807276
 24    7    1999     1.03335672989      27.6183660328
 25    7    1999     1.0107730329       27.2975554615
 26    7    1999     0.999175999314     27.5370647237
 27    7    1999     0.99826044403      27.9084139466
 28    7    1999     1.01840266027      27.8615375161
 29    7    1999     1.08035523444      28.0600299016
 30    7    1999     1.12949003465      28.4504226744
 31    7    1999     1.1600085441       28.7602465823
 1     8    1999     1.15970335901      28.6782128289
 2     8    1999     1.15817743354      28.5192724317
 3     8    1999     1.1709952075       28.3720511422
 4     8    1999     1.18381298147      28.3530075923
 5     8    1999     1.18350779638      28.3859675825
 6     8    1999     1.18259224109      28.4247871265
 7     8    1999     1.19083223864      28.4416333437
 8     8    1999     1.20090334676      28.3420209289
 9     8    1999     1.20395519771      28.3962218016
 10    8    1999     1.19510482997      28.3639942557
 11    8    1999     1.17435224354      28.2922147214
 12    8    1999     1.16916409694      28.3061311617
 13    8    1999     1.17007965222      28.2365489602
 14    8    1999     1.18106631562      28.3486129269
 15    8    1999     1.20792260394      28.3288369328
 16    8    1999     1.23508407734      28.3603320345
 17    8    1999     1.25308999792      28.3669240326
 18    8    1999     1.26407666132      28.3412884846
 19    8    1999     1.26194036566      28.3368938193
 20    8    1999     1.25553147867      28.1933347508
 21    8    1999     1.24729148112      28.0050965846
 22    8    1999     1.23661000282      27.841761522
 23    8    1999     1.22592852451      27.8161259741
 24    8    1999     1.2100588996       27.7553331032
 25    8    1999     1.18350779638      27.8461561874
 26    8    1999     1.1600085441       27.7033295631
 27    8    1999     1.13620410673      27.9245277196
 28    8    1999     1.1050752271       27.9054841697
 29    8    1999     1.06448560953      27.8476210758
 30    8    1999     1.03091524914      27.8168584183
 31    8    1999     1.00314340554      27.8066041991
 1     9    1999     0.984221929684     28.0622272342
 2     9    1999     0.975371561944     28.2057863027
 3     9    1999     0.958281196654     28.219702743
 4     9    1999     0.946684163064     28.0278023556
 5     9    1999     0.938138980418     27.7846308723
 6     9    1999     0.944242682308     27.5561082736
 7     9    1999     0.967131564394     27.4682149664
 8     9    1999     0.990020446479     27.7143162265
 9     9    1999     0.996429333463     27.7296975553
 10    9    1999     1.00802636705      27.8673970699
 11    9    1999     1.02664265782      28.2482680678
 12    9    1999     1.05075228028      28.2387462929
 13    9    1999     1.06936857104      28.4035462439
 14    9    1999     1.08340708539      28.6481826156
 15    9    1999     1.09591967426      28.8649861068
 16    9    1999     1.11758781597      28.7587816939
 17    9    1999     1.14780114032      28.8188421205
 18    9    1999     1.17954039015      28.7434003651
 19    9    1999     1.20120853186      28.7346110344
 20    9    1999     1.21219519526      28.6430555061
 21    9    1999     1.22165593319      28.5720084161
 22    9    1999     1.24027222395      28.5243995413
 23    9    1999     1.24423963018      28.4452955648
 24    9    1999     1.23844111338      28.2878200561
 25    9    1999     1.24393444508      28.4284493476
 26    9    1999     1.25583666377      28.3442182615
 27    9    1999     1.25766777433      28.3720511422
 28    9    1999     1.24576555565      28.2057863027
 29    9    1999     1.23844111338      27.9618823752
 30    9    1999     1.23111667112      27.8439588547
 1     10   1999     1.21677297167      27.8527481854
 2     10   1999     1.20517593808      28.0182805806
 3     10   1999     1.20609149337      27.7970824242
 4     10   1999     1.20883815922      27.7494735494
 5     10   1999     1.20578630827      27.7033295631
 6     10   1999     1.20273445733      27.7047944516
 7     10   1999     1.19357890449      27.6754966825
 8     10   1999     1.1819818709       27.6081118137
 9     10   1999     1.17069002241      27.51216162
 10    10   1999     1.16245002486      27.3129367903
 11    10   1999     1.16733298637      27.0895413011
 12    10   1999     1.16824854165      27.008239992
 13    10   1999     1.1603137292       27.0009155497
 14    10   1999     1.14261299372      26.9855342209
 15    10   1999     1.12949003465      27.0236213207
 16    10   1999     1.12338633277      27.0785546377
 17    10   1999     1.13528855145      27.1539963931
 18    10   1999     1.13895077258      27.1671803892
 19    10   1999     1.14535965957      27.1708426103
 20    10   1999     1.14535965957      27.1005279645
 21    10   1999     1.1490218807       27.0551164225
 22    10   1999     1.15024262108      27.0199590996
 23    10   1999     1.15054780617      26.9701528922
 24    10   1999     1.15604113787      26.895443581
 25    10   1999     1.17038483731      26.6735129803
 26    10   1999     1.19693594053      26.4501174912
 27    10   1999     1.21982482262      26.2215948924
 28    10   1999     1.19998779148      26.0575273857
 29    10   1999     1.19083223864      25.9667043015
 30    10   1999     1.18900112808      25.9051789865
 31    10   1999     1.18686483242      25.8041016832
 1     11   1999     1.19418927468      25.6825159416
 2     11   1999     1.19174779393      25.5689870864
 3     11   1999     1.17007965222      25.5001373291
 4     11   1999     1.1658070609       25.509659104
 5     11   1999     1.16519669071      25.4019898027
 6     11   1999     1.16275520995      25.1456343234
 7     11   1999     1.1603137292       24.928098388
 8     11   1999     1.16672261618      24.7977233157
 9     11   1999     1.15970335901      24.7464522198
 10    11   1999     1.15115817636      24.6827295721
 11    11   1999     1.1603137292       24.5582140535
 12    11   1999     1.18594927713      24.4424878657
 13    11   1999     1.20822778903      24.3875545487
 14    11   1999     1.20487075299      24.3311563432
 15    11   1999     1.20395519771      24.2344737053
 16    11   1999     1.20334482752      24.1685537249
 17    11   1999     1.1932737194       24.1934568286
 18    11   1999     1.19815668091      24.0931119695
 19    11   1999     1.19785149582      24.0352488756
 20    11   1999     1.19266334921      24.0198675469
 21    11   1999     1.1713003926       24.0191351026
 22    11   1999     1.14749595523      23.8418835998
 23    11   1999     1.13010040484      23.5437787995
 24    11   1999     1.11239966936      23.2625202164
 25    11   1999     1.09897152521      23.1365398094
 26    11   1999     1.08859523199      23.1841486841
 27    11   1999     1.08188115992      23.2097842321
 28    11   1999     1.05349894613      23.2075868994
 29    11   1999     1.0052797012       23.2654499933
 30    11   1999     0.929898982868     23.0508438349
 1     12   1999     0.856349375099     22.1081881151
 2     12   1999     0.826746420935     21.8760032952
 3     12   1999     0.830103456974     21.6145207062
 4     12   1999     0.828272346407     21.0952177495
 5     12   1999     0.800195317715     20.5678579062
 6     12   1999     0.76845606789      20.6579485461
 7     12   1999     0.745567185804     20.4330881685
 8     12   1999     0.742515334859     20.3708304092
 9     12   1999     0.745567185804     20.3078402057
 10    12   1999     0.759910885245     20.1481673643
 11    12   1999     0.775475325063     20.0558793917
 12    12   1999     0.775780510157     20.0133976266
 13    12   1999     0.760521255434     20.02438429
 14    12   1999     0.732444226742     19.9394207597
 15    12   1999     0.71047089994      20.047090061
 16    12   1999     0.697042755783     20.3268837556
 17    12   1999     0.683614611626     20.5158543661
 18    12   1999     0.645161289722     20.5480819121
 19    12   1999     0.586260566488     20.2111575678
 20    12   1999     0.553300576285     19.8214972392
 21    12   1999     0.526749473065     19.2890102863
 22    12   1999     0.509048737586     18.990905486
 23    12   1999     0.489516891539     18.7052522376
 24    12   1999     0.471510970965     18.3690603375
 25    12   1999     0.484633930027     18.9030121788
 26    12   1999     0.499282814562     18.8209784254
 27    12   1999     0.500198369846     18.9301126152
 28    12   1999     0.47181615606      18.3837092221
 29    12   1999     0.431531723589     17.9383831322
 30    12   1999     0.420545060188     17.9896542281
 31    12   1999     0.438550980762     18.189611502
 1     1    2000     0.4364146851       18.2621234804
 2     1    2000     0.409863581881     18.1061128601
 3     1    2000     0.397350993007     17.734031193
 4     1    2000     0.383312478662     17.5875423476
 5     1    2000     0.368053223938     17.5999938995
 6     1    2000     0.363170262426     17.5750907958
 7     1    2000     0.365611743182     17.2659993321
 8     1    2000     0.388805810362     17.0667745024
 9     1    2000     0.448622088879     18.1676381752
 10    1    2000     0.547807244584     19.620807521
 11    1    2000     0.580156864598     19.3102511689
 12    1    2000     0.603656116873     19.2838831767
 13    1    2000     0.608844263479     19.3534653783
 14    1    2000     0.597857600078     19.0033570379
 15    1    2000     0.588396862149     18.952085942
 16    1    2000     0.587176121771     19.3095187247
 17    1    2000     0.631733145565     19.4779808968
 18    1    2000     0.676900539547     19.9218420982
 19    1    2000     0.701315347105     20.0375682861
 20    1    2000     0.734885707498     20.001678519
 21    1    2000     0.738242743537     19.3014618382
 22    1    2000     0.763573106378     19.3219702765
 23    1    2000     0.794091615826     18.809991762
 24    1    2000     0.852687153965     18.8539384156
 25    1    2000     0.888393810019     18.9418317229
 26    1    2000     0.900296028703     19.0238654763
 27    1    2000     0.906094545498     19.1124912277
 28    1    2000     0.893581956625     19.0363170281
 29    1    2000     0.882290108129     19.007019259
 30    1    2000     0.888393810019     19.2164983079
 31    1    2000     0.889614550397     19.346140936
 1     2    2000     0.911282692105     19.4435560182
 2     2    2000     0.945158237591     19.5673390925
 3     2    2000     0.95736564137      19.6808679476
 4     2    2000     0.957976011559     19.8676412255
 5     2    2000     0.952482679859     19.7929319143
 6     2    2000     0.971404155716     19.5607470945
 7     2    2000     0.962858973071     19.1579027697
 8     2    2000     0.960417492315     18.9389019459
 9     2    2000     0.937223425135     18.8114566505
 10    2    2000     0.939054535702     18.8561357483
 11    2    2000     0.965605638921     18.9462263882
 12    2    2000     0.980864893645     18.9367046133
 13    2    2000     0.987273780629     18.8385570869
 14    2    2000     0.979644153267     18.7338175625
 15    2    2000     0.95461897552      18.5785393864
 16    2    2000     0.921353800222     18.6495864764
 17    2    2000     0.904873805121     18.6166264862
 18    2    2000     0.884731588885     18.3236487955
 19    2    2000     0.870387889445     18.0592364296
 20    2    2000     0.879543442279     18.244544819
 21    2    2000     0.899685658514     18.4606158659
 22    2    2000     0.867641223595     17.9911191165
 23    2    2000     0.797448651865     16.9327372089
 24    2    2000     0.832239752635     17.5875423476
 25    2    2000     0.826746420935     17.3685415238
 26    2    2000     0.828272346407     17.2096011266
 27    2    2000     0.812402721494     17.3004242107
 28    2    2000     0.788293099031     17.3040864319
 29    2    2000     0.760826440528     17.2052064613
 1     3    2000     0.736106447875     17.0052491874
 2     3    2000     0.718405712396     16.8126163557
 3     3    2000     0.712607195601     17.0938749388
 4     3    2000     0.730613116175     17.795556508
 5     3    2000     0.724509414285     17.6871547624
 6     3    2000     0.701010162011     17.4893948212
 7     3    2000     0.708639789373     17.8856471479
 8     3    2000     0.694601275027     17.805078283
 9     3    2000     0.686056092381     17.6739707664
 10    3    2000     0.682699056342     17.4469130561
 11    3    2000     0.684835352004     17.4022339582
 12    3    2000     0.693075349554     17.2110660151
 13    3    2000     0.711081270128     17.2308420092
 14    3    2000     0.73641163297      17.385387741
 15    3    2000     0.7568590343       17.4608294964
 16    3    2000     0.773339029402     17.4154179543
 17    3    2000     0.77730643563      17.3875850737
 18    3    2000     0.791344949976     17.4066286236
 19    3    2000     0.810266425833     17.4044312909
 20    3    2000     0.791344949976     17.2762535512
 21    3    2000     0.749534592032     17.2030091286
 22    3    2000     0.72756126523      16.9818109721
 23    3    2000     0.686361277476     16.8008972481
 24    3    2000     0.680257575586     16.7899105847
 25    3    2000     0.681783501059     16.8411816806
 26    3    2000     0.683614611626     16.8133487999
 27    3    2000     0.683004241437     16.9085665494
 28    3    2000     0.703146457672     17.0865504965
 29    3    2000     0.749534592032     17.0865504965
 30    3    2000     0.790734579787     17.3494979739
 31    3    2000     0.799584947526     17.4154179543
 1     4    2000     0.778832361102     17.4139530659
 2     4    2000     0.76570940204      17.3758659661
 3     4    2000     0.774559769779     17.4461806118
 4     4    2000     0.785851618275     17.3758659661
 5     4    2000     0.783715322614     17.2740562186
 6     4    2000     0.772728659213     17.3751335219
 7     4    2000     0.784936062992     17.2447584495
 8     4    2000     0.792870875448     17.7354960814
 9     4    2000     0.781884212047     17.7867671773
 10    4    2000     0.753807183355     17.6878872067
 11    4    2000     0.712302010506     17.5084383711
 12    4    2000     0.646687215194     17.5282143652
 13    4    2000     0.592669453472     17.6615192145
 14    4    2000     0.510574663058     17.0250251815
 15    4    2000     0.477004302666     16.8902554438
 16    4    2000     0.490127261728     17.1026642695
 17    4    2000     0.511185033247     17.1129184887
 18    4    2000     0.494705038145     17.0001220778
 19    4    2000     0.479445783421     16.9664296433
 20    4    2000     0.508743552491     17.417615287
 21    4    2000     0.536820581183     17.511368148
 22    4    2000     0.531022064388     17.6036561206
 23    4    2000     0.516678364947     18.102450639
 24    4    2000     0.507217627019     17.8819849268
 25    4    2000     0.485854670405     17.5977965668
 26    4    2000     0.469374675304     17.5750907958
 27    4    2000     0.444349497557     17.2967619896
 28    4    2000     0.425122836605     17.165654473
 29    4    2000     0.45136875473      17.4007690698
 30    4    2000     0.505386516452     17.7127903104
 1     5    2000     0.570085756481     18.2628559247
 2     5    2000     0.603045746684     18.2818994746
 3     5    2000     0.588091677055     17.937650688
 4     5    2000     0.580462049693     17.8614764884
 5     5    2000     0.588396862149     18.1925412789
 6     5    2000     0.603045746684     18.3207190186
 7     5    2000     0.630207220092     18.4217963219
 8     5    2000     0.654927212745     18.361003451
 9     5    2000     0.668355356902     18.2027954981
 10    5    2000     0.69277016446      18.8392895311
 11    5    2000     0.691549424082     18.7426068932
 12    5    2000     0.676595354453     19.3043916151
 13    5    2000     0.64302499406      19.368846707
 14    5    2000     0.592364268377     18.9806512669
 15    5    2000     0.585650196299     18.9352397248
 16    5    2000     0.625019073486     19.2348094136
 17    5    2000     0.65462202765      18.8488113061
 18    5    2000     0.677816094831     19.0040894821
 19    5    2000     0.702536087483     19.3615222648
 20    5    2000     0.726340524852     19.3981444761
 21    5    2000     0.722983488813     19.023133032
 22    5    2000     0.724509414285     18.9711294919
 23    5    2000     0.758079774678     19.1688894331
 24    5    2000     0.764793846756     19.2223578617
 25    5    2000     0.744041260332     19.8793603331
 26    5    2000     0.715659046546     20.0199896246
 27    5    2000     0.695211645216     20.2258064523
 28    5    2000     0.688497573137     20.1488998085
 29    5    2000     0.69277016446      20.1745353565
 30    5    2000     0.689107943326     20.2221442312
 31    5    2000     0.683614611626     20.1313211471
 1     6    2000     0.697653125972     20.1518295854
 2     6    2000     0.72756126523      20.6308481097
 3     6    2000     0.755943479016     21.164799951
 4     6    2000     0.766930142418     20.8066347241
 5     6    2000     0.760826440528     20.628650777
 6     6    2000     0.755943479016     20.6506241038
 7     6    2000     0.746787926182     20.7773369551
 8     6    2000     0.727256080136     21.1318399608
 9     6    2000     0.713827935979     21.1728568375
 10    6    2000     0.698263496161     21.3530381173
 11    6    2000     0.668965727091     21.7302468941
 12    6    2000     0.644856104627     21.952909939
 13    6    2000     0.628376109526     22.4985808879
 14    6    2000     0.619220556691     22.8450270072
 15    6    2000     0.610065003857     23.1182287037
 16    6    2000     0.602130191401     23.1592455804
 17    6    2000     0.599078340456     23.7803582847
 18    6    2000     0.617999816313     23.2398144454
 19    6    2000     0.655842768028     22.5461897627
 20    6    2000     0.668050171807     22.6479995102
 21    6    2000     0.643940549344     22.6831568331
 22    6    2000     0.638447217643     22.363078706
 23    6    2000     0.636921292171     22.6794946119
 24    6    2000     0.622882777825     23.038392283
 25    6    2000     0.629291664809     23.4514908269
 26    6    2000     0.663777580485     23.7788933963
 27    6    2000     0.710776085034     24.4271065369
 28    6    2000     0.749534592032     24.5765251592
 29    6    2000     0.752586442977     24.7764824331
 30    6    2000     0.746787926182     25.2474440709
 1     7    2000     0.754417553544     25.2408520728
 2     7    2000     0.772728659213     25.0848414525
 3     7    2000     0.799890132621     25.6949674934
 4     7    2000     0.837733084336     26.0692464933
 5     7    2000     0.879238257185     25.8165532351
 6     7    2000     0.913418987766     25.4005249143
 7     7    2000     0.939970090985     25.2174138576
 8     7    2000     0.947599718347     25.3016449437
 9     7    2000     0.93417157419      25.4356822371
 10    7    2000     0.91982787475      25.5177159905
 11    7    2000     0.915555283427     25.6458937302
 12    7    2000     0.915555283427     25.7696768045
 13    7    2000     0.90823084116      25.9469283074
 14    7    2000     0.906094545498     26.1776482388
 15    7    2000     0.922879725695     26.4413281605
 16    7    2000     0.936307869852     26.4984588102
 17    7    2000     0.961943417788     26.4252143875
 18    7    2000     0.986358225346     26.6742454246
 19    7    2000     0.990020446479     26.581957452
 20    7    2000     0.982390819117     26.5914792269
 21    7    2000     0.971404155716     26.6573992074
 22    7    2000     0.959196751937     26.756279178
 23    7    2000     0.937223425135     26.9174169078
 24    7    2000     0.91097750701      27.5275429487
 25    7    2000     0.893887141719     27.3436994478
 26    7    2000     0.916470838711     27.2836390212
 27    7    2000     0.978728597984     27.5773491561
 28    7    2000     1.01596117951      27.5868709311
 29    7    2000     1.00466933101      27.3642078862
 30    7    2000     0.983611559495     27.3898434341
 31    7    2000     0.978423412889     27.6982024536
 1     8    2000     0.981780448928     27.6308175847
 2     8    2000     0.974456006661     27.3524887785
 3     8    2000     0.945158237591     27.4462416396
 4     8    2000     0.866420483217     27.3122043461
 5     8    2000     0.72206793353      27.2367625907
 6     8    2000     0.596026489511     27.0184942111
 7     8    2000     0.53254798986      27.2338328138
 8     8    2000     0.524307992309     27.3173314556
 9     8    2000     0.584124270827     27.5004425123
 10    8    2000     0.632038330659     26.9569688961
 11    8    2000     0.737632373348     27.2389599234
 12    8    2000     0.916470838711     27.9362468272
 13    8    2000     1.0165715497       27.9706717059
 14    8    2000     1.07608264312      28.0080263615
 15    8    2000     1.13437299617      27.8769188449
 16    8    2000     1.18350779638      27.6842860132
 17    8    2000     1.20059816167      27.5443891659
 18    8    2000     1.21646778658      27.496047847
 19    8    2000     1.24332407489      27.5641651601
 20    8    2000     1.26346629113      27.6967375651
 21    8    2000     1.25797295943      27.4081545398
 22    8    2000     1.23142185621      27.4140140936
 23    8    2000     1.20822778903      27.5846735984
 24    8    2000     1.18594927713      27.8666646257
 25    8    2000     1.13742484711      28.1750236452
 26    8    2000     1.07028412633      28.5405133143
 27    8    2000     1.01413006894      28.2306894064
 28    8    2000     0.98666341044      27.7824335396
 29    8    2000     0.993682667613     27.5876033753
 30    8    2000     1.00894192234      27.6491286904
 31    8    2000     0.965300453827     27.4770042971
 1     9    2000     0.922879725695     26.384929955
 2     9    2000     0.970488600433     27.2374950349
 3     9    2000     0.959807122126     26.8998382464
 4     9    2000     0.971404155716     26.5966063365
 5     9    2000     1.01901303045      26.8090151623
 6     9    2000     1.07364116237      27.0360728726
 7     9    2000     1.08066041954      27.4938505143
 8     9    2000     1.07791375369      27.6505935788
 9     9    2000     1.05777153745      27.4528336376
 10    9    2000     1.02572710253      27.0258186534
 11    9    2000     1.02298043668      26.9020355791
 12    9    2000     1.03457747027      27.0617084205
 13    9    2000     1.05166783556      27.1400799528
 14    9    2000     1.0440382082       26.9745475575
 15    9    2000     1.03396710008      27.4792016298
 16    9    2000     1.02908413857      27.5912655964
 17    9    2000     1.02999969386      27.8153935298
 18    9    2000     1.06723227538      27.7362895533
 19    9    2000     1.10202337615      27.5773491561
 20    9    2000     1.13742484711      27.4359874204
 21    9    2000     1.18076113053      27.7018646747
 22    9    2000     1.19266334921      27.2748496905
 23    9    2000     1.20822778903      27.076357305
 24    9    2000     1.20639667846      26.9174169078
 25    9    2000     1.21250038035      26.898373358
 26    9    2000     1.2320322264       26.8287911564
 27    9    2000     1.24790185131      26.7716605067
 28    9    2000     1.25797295943      26.7811822817
 29    9    2000     1.25339518301      26.7123325244
 30    9    2000     1.23538926244      26.8390453756
 1     10   2000     1.22531815432      26.7277138531
 2     10   2000     1.22928556055      26.6954863071
 3     10   2000     1.2707907334       26.7028107494
 4     10   2000     1.31199072115      26.9320657924
 5     10   2000     1.33579515852      27.4081545398
 6     10   2000     1.32450331002      27.6989348978
 7     10   2000     1.2982573919       27.6081118137
 8     10   2000     1.2762840651       27.3642078862
 9     10   2000     1.2649922166       27.1642506123
 10    10   2000     1.25797295943      26.898373358
 11    10   2000     1.30527664907      26.4728232622
 12    10   2000     1.37394329533      26.6676534265
 13    10   2000     1.39408551157      26.6097903326
 14    10   2000     1.37913144194      26.4164250568
 15    10   2000     1.34434034117      26.6727805361
 16    10   2000     1.29490035586      26.9452497885
 17    10   2000     1.25095370226      26.9306009039
 18    10   2000     1.22562333941      26.9035004675
 19    10   2000     1.20792260394      26.5526596829
 20    10   2000     1.1658070609       25.9967345148
 21    10   2000     1.13650929183      25.9190954268
 22    10   2000     1.17252113298      26.2677388787
 23    10   2000     1.19815668091      26.2845850959
 24    10   2000     1.16336558014      25.7960447967
 25    10   2000     1.15176854655      25.3682973683
 26    10   2000     1.17435224354      25.6634723917
 27    10   2000     1.16428113542      25.8941923231
 28    10   2000     1.13834040239      25.580706194
 29    10   2000     1.12033448182      25.4752342254
 30    10   2000     1.10141300596      25.4049195796
 31    10   2000     1.09836115502      25.3822138086
 1     11   2000     1.10660115257      25.3653675914
 2     11   2000     1.0940885637       24.8988006189
 3     11   2000     1.08523819596      24.6563615799
 4     11   2000     1.07333597727      24.8489944115
 5     11   2000     1.09225745313      24.6834620163
 6     11   2000     1.04159672745      24.6402478069
 7     11   2000     1.01046784781      24.4410229772
 8     11   2000     1.00100710988      24.3794976622
 9     11   2000     0.991241186857     24.1443830654
 10    11   2000     0.997039703652     24.0184026584
 11    11   2000     0.988494521007     23.8411511555
 12    11   2000     1.00192266516      23.8601947054
 13    11   2000     1.04617450386      23.8191778287
 14    11   2000     1.10812707804      23.8601947054
 15    11   2000     1.14841151051      23.9759208933
 16    11   2000     1.18564409204      24.2703634724
 17    11   2000     1.19296853431      24.2161625996
 18    11   2000     1.18564409204      24.1971190497
 19    11   2000     1.15848261863      24.0015564412
 20    11   2000     1.11789300106      23.7525254041
 21    11   2000     1.08066041954      23.5298623592
 22    11   2000     1.06997894123      24.0000915527
 23    11   2000     1.0995818954       24.4190496504
 24    11   2000     1.10690633766      24.2469252571
 25    11   2000     1.12186040729      23.8982818052
 26    11   2000     1.15054780617      23.7386089638
 27    11   2000     1.17435224354      23.748863183
 28    11   2000     1.18655964732      23.613361001
 29    11   2000     1.19571520016      23.5767387897
 30    11   2000     1.19663075544      23.6375316605
 1     12   2000     1.17923520505      23.5774712339
 2     12   2000     1.14505447447      23.4412366077
 3     12   2000     1.12002929673      23.1973326802
 4     12   2000     1.08767967671      22.9937131852
 5     12   2000     1.07119968161      22.8970305473
 6     12   2000     1.0553300567       22.7813043594
 7     12   2000     1.03335672989      22.5220191032
 8     12   2000     1.01168858819      22.3323160484
 9     12   2000     0.994293037802     22.2356334105
 10    12   2000     0.985747855157     22.2305063009
 11    12   2000     0.975981932133     22.3154698312
 12    12   2000     0.962858973071     22.0993987843
 13    12   2000     0.963164158165     21.8987090662
 14    12   2000     0.987884150818     21.8313241974
 15    12   2000     1.00375377573      21.7727286592
 16    12   2000     1.01901303045      21.6606646925
 17    12   2000     1.03701895103      21.4687643051
 18    12   2000     1.0663167201       21.371349223
 19    12   2000     1.08981597237      21.4321420938
 20    12   2000     1.10354930162      21.5896176025
 21    12   2000     1.11239966936      21.6701864675
 22    12   2000     1.1212500371       21.9184850603
 23    12   2000     1.12826929428      21.6467482522
 24    12   2000     1.12552262843      21.5471358374
 25    12   2000     1.12033448182      21.4160283208
 26    12   2000     1.10873744823      21.2732016966
 27    12   2000     1.09897152521      21.0842310861
 28    12   2000     1.08798486181      20.9245582446
 29    12   2000     1.0769981984       20.8220160529
 30    12   2000     1.07333597727      20.7736747339
 31    12   2000     1.08371227048      20.7267983034
 1     1    2001     1.05807672255      20.7202063054
 2     1    2001     1.0440382082       20.6454969943
 3     1    2001     1.01931821555      20.5876339003
 4     1    2001     0.992461927235     20.5700552389
 5     1    2001     0.979949338362     20.5341654718
 6     1    2001     0.964995268732     20.4177068397
 7     1    2001     0.951567124575     20.2287362292
 8     1    2001     0.952787864953     20.0492873937
 9     1    2001     0.947904903442     19.7116306052
 10    1    2001     0.979338968173     19.5995666385
 11    1    2001     0.985137484968     19.4875026718
 12    1    2001     0.983001189306     19.3996093646
 13    1    2001     0.981475263834     19.355662711
 14    1    2001     0.970793785527     19.3578600436
 15    1    2001     0.958586381748     19.3190404996
 16    1    2001     0.955839715898     19.3593249321
 17    1    2001     0.952177494764     19.4516129047
 18    1    2001     0.972014525905     19.5702688694
 19    1    2001     0.989104891196     19.6039613038
 20    1    2001     1.01870784536      19.6442457363
 21    1    2001     1.03366191499      19.66914884
 22    1    2001     1.03793450631      19.6347239614
 23    1    2001     1.04556413367      19.6149479672
 24    1    2001     1.03488265537      19.5541550964
 25    1    2001     1.04586931877      19.4757835642
 26    1    2001     1.04922635481      19.410596028
 27    1    2001     1.04068117216      19.3615222648
 28    1    2001     1.02359080687      19.3014618382
 29    1    2001     1.04586931877      19.2882778421
 30    1    2001     1.05899227783      19.2919400632
 31    1    2001     1.05899227783      19.2677694038
 1     2    2001     1.05899227783      19.2699667364
 2     2    2001     1.0550248716       19.1608325467
 3     2    2001     1.05594042689      19.165227212
 4     2    2001     1.06021301821      19.1315347776
 5     2    2001     1.06173894368      19.0736716837
 6     2    2001     1.05929746293      19.0216681436
 7     2    2001     1.04556413367      18.952085942
 8     2    2001     1.02633747272      18.8693197444
 9     2    2001     1.01931821555      18.7902157679
 10    2    2001     1.02328562178      18.732352674
 11    2    2001     1.02938932367      18.6847437993
 12    2    2001     1.02816858329      18.6312753707
 13    2    2001     1.03396710008      18.5638905019
 14    2    2001     1.01718191989      18.5594958365
 15    2    2001     1.00680562668      18.5360576212
 16    2    2001     1.00985747762      18.519211404
 17    2    2001     1.01138340309      18.4767296389
 18    2    2001     1.02908413857      18.4525589794
 19    2    2001     1.02420117706      18.4401074275
 20    2    2001     1.02633747272      18.4247260988
 21    2    2001     1.03701895103      18.4159367681
 22    2    2001     1.02816858329      18.4327829853
 23    2    2001     1.01687673479      18.4628131986
 24    2    2001     1.01504562423      18.5155491829
 25    2    2001     1.01779229008      18.590258494
 26    2    2001     1.02481154725      18.638599813
 27    2    2001     1.03640858084      18.748466447
 28    2    2001     1.04129154235      18.8605304137
 1     3    2001     1.02908413857      18.8685873002
 2     3    2001     0.990936001763     18.7184362337
 3     3    2001     0.955839715898     18.4708700851
 4     3    2001     0.944242682308     18.3104647994
 5     3    2001     0.922879725695     18.2042603865
 6     3    2001     0.91372417286      18.2438123748
 7     3    2001     0.89053010568      18.2533341497
 8     3    2001     0.835901973769     18.2804345861
 9     3    2001     0.787682728842     18.2965483591
 10    3    2001     0.783410137519     18.2950834706
 11    3    2001     0.792870875448     18.1808221713
 12    3    2001     0.808435315266     18.0262764394
 13    3    2001     0.796533096582     17.9940488935
 14    3    2001     0.781273841858     18.0211493298
 15    3    2001     0.76845606789      17.914944917
 16    3    2001     0.737327188253     17.5816827938
 17    3    2001     0.745872370899     17.4454481676
 18    3    2001     0.766014587134     17.4893948212
 19    3    2001     0.775170139968     17.734031193
 20    3    2001     0.790429394692     17.976470232
 21    3    2001     0.80050050281      17.9449751303
 22    3    2001     0.816370127723     18.040925324
 23    3    2001     0.823999755085     18.063631095
 24    3    2001     0.831324197352     18.0746177584
 25    3    2001     0.848109377548     17.9501022398
 26    3    2001     0.866115298122     17.9339884669
 27    3    2001     0.882595293224     18.118564412
 28    3    2001     0.918912319466     18.2364879325
 29    3    2001     0.931119723246     18.2108523846
 30    3    2001     0.939054535702     18.3624683395
 31    3    2001     0.962248602882     18.4650105312
 1     4    2001     0.974456006661     18.4474318698
